x	y	z
15.3316	-0.920469	-4.48277
-3.66434	-4.70507	-0.659502
2.2379	-5.42386	-1.25442
3.50958	0.761534	1.7615
-4.21497	-1.10129	6.70978
7.16964	-1.91489	-9.43024
-1.52343	-3.43892	1.36124
-0.983852	0.233196	7.93585
-0.765729	-2.63109	-5.3377
-5.55115	-0.537935	5.73545
-2.99798	0.991425	-5.10188
-0	-0	-0
-0.773571	3.43984	4.8548
-3.962	-11.1763	1.84172
0.289909	-3.94937	0.564316
0.108125	-1.82992	0.799815
-0	0	0
-4.53805	-3.92487	0.0390292
4.54089	-3.46019	-12.7831
-10.6559	-0.887899	14.4798
-5.44026	1.58946	-5.64599
0.0412413	0.0192651	-7.99987
-0.168401	0.0909869	1.99082
0.328864	-0.117684	-9.9939
1.14205	1.11163	-1.2083
12.3667	-6.29133	-1.8663
-4.49201	3.75317	-1.31741
-7.92351	-2.46865	5.57886
-14.3198	6.55822	-2.81669
7.98921	-0.260279	-11.4937
0.9441	-4.80205	3.47117
-0.577752	-5.80157	-5.47796
2.57821	-6.25768	7.36168
-5.95724	-2.47202	7.64202
4.41557	-2.38358	3.28957
-0	-0	-0
-0.0326091	0.520634	-5.97728
-2.30972	-2.19626	-7.33769
-0.308885	-0.22372	1.9633
0	-0	0
-2.26764	2.76164	1.79754
9.16436	-3.904	-0.879368
0.053382	0.049675	3.99934
0.122919	-9.82823	-1.84139
-2.94924	-0.726256	-5.17441
3.81472	0.934736	-0.757736
-3.95618	0.00643845	-0.590409
1.50963	5.21751	2.54924
-1.93878	-0.352566	-0.341808
0.080105	2.11258	-7.71561
-0	-0	-0
1.89822	-1.35911	-5.52717
10.0323	0.546469	-6.56161
-3.99018	11.2718	-7.28184
-3.33128	-3.73868	-13.0738
0.551433	1.46912	1.24
-1.82592	1.2133	-3.34573
-0	0	0
14.8856	5.62162	-1.67798
8.29909	0.461545	-11.2655
7.11524	-11.4308	-3.8355
-1.67795	6.42016	-9.9983
1.31731	-3.94415	9.09441
-6.55345	0.369857	-20.998
10.9375	17.0393	-8.60433
-0	-0	0
2.85832	-5.14087	1.18383
1.25783	-3.42511	7.11945
-0.0398795	-0.0295236	-5.99979
-2.84467	3.83722	3.63092
2.71791	0.0561285	-9.6234
-3.66603	0.445785	4.7288
-1.94262	0.218154	-0.422656
4.23996	-3.39957	15.0488
0.509994	1.72396	17.91
1.36972	1.19611	-0.832579
12.1773	-3.99434	-15.3544
0	-0	-0
3.6579	-1.18123	-1.10657
-0.496686	1.10738	-3.81143
-0.0108897	-1.53149	3.69519
-0.439004	0.60071	1.85645
1.8457	4.45471	-6.38349
-0.230156	-1.82863	-0.776625
-0	0	0
0.554285	-5.74565	-1.63714
7.97342	0.504556	-0.41222
-5.85248	0.981798	-0.885756
0.397513	-0.53614	1.88535
0.303982	0.906782	-3.88399
11.9745	2.05171	-6.9571
0.760988	-0.720586	3.86027
-1.5259	3.23456	9.33859
1.29442	7.89287	-0.164417
-7.47874	-5.63475	-3.50969
6.12849	-7.76024	-1.49003
0.409238	6.03397	14.813
3.7783	3.98323	10.6704
-3.99393	-11.9279	-9.88807
-0.387418	-7.62951	-2.37496
6.56782	-9.57462	-3.03157
-1.13967	-0.337517	-3.81932
-7.23136	-1.91208	-6.63712
3.9893	-0.258531	-0.136594
3.89218	5.37747	-4.46472
1.77345	0.378008	-0.843786
2.23578	-3.28509	-6.9433
-3.33025	-1.00798	11.4845
-3.3949	-6.99978	-1.86488
-1.59736	-6.73812	4.00577
7.41701	-16.8656	12.0224
-0.131278	1.01293	-1.71952
-0.491061	-0.127776	-1.93456
5.62155	2.00562	-0.612904
-2.14705	-3.37216	0.136826
1.37516	17.128	5.3611
-3.19313	7.45041	5.85623
11.1859	-6.13816	-9.65394
-0.732761	1.40058	1.22533
-0	0	0
-0.349826	-1.24624	-1.52463
-7.51875	1.79712	6.3434
1.08121	4.75117	3.50105
1.01371	3.63917	1.31485
0.79472	-0.11423	-1.83177
5.93436	-0.618598	5.32923
1.80949	0.689067	-0.500919
0.0737101	-14.863	5.92323
1.4479	1.10924	-3.55994
-3.25558	4.52452	10.6268
0.488991	4.62649	6.50818
-0.753956	-0.583108	3.88478
1.50531	2.25405	-7.52684
2.49033	1.18051	5.3296
-1.70696	-5.28066	2.28056
-0.0430119	0.0355318	1.99922
1.2692	-1.48271	-9.80769
2.91557	3.62529	-3.78903
-0	0	-0
-0.992866	-4.19995	13.3182
1.32134	-1.95084	-3.23238
0.00125924	6.58671	23.0785
0.499263	2.40561	3.15655
-7.87434	-3.07263	-11.1604
9.90358	-0.348704	1.34074
-0	0	0
-0.766307	-0.436619	13.9722
-7.15712	5.74944	3.96479
18.1127	-3.27555	15.4013
4.24398	-4.95147	4.63374
-0	0	-0
0.942112	-2.44149	-3.02515
-2.95264	9.37485	-19.6823
0.458947	0.86027	-11.9603
3.65047	-7.57849	5.40745
-11.9561	-8.57049	-6.29275
5.6282	1.01169	5.59462
-1.14158	-4.71976	-3.52429
-1.36353	-1.18239	3.5697
3.00251	1.4008	2.24113
3.19431	-0.783442	7.29264
7.24352	3.14558	-1.27935
-3.38434	-0.143262	2.12737
-5.29751	0.918574	2.6632
4.29054	-3.45092	2.38378
-0.787015	-0.402965	5.93449
1.20673	1.13264	7.82693
-0.451824	0.324052	7.98065
1.24464	-1.64971	-3.42481
11.3646	-3.732	-0.958638
1.41045	-3.16414	1.99971
-18.4161	0.755819	7.76385
-1.46151	2.1923	5.39053
3.95759	0.859171	9.14327
1.36925	0.0523432	-5.84144
-2.36672	6.20498	-4.46059
-0.801612	-0.0705631	11.973
-9.1126	9.74317	8.83353
7.55161	3.92799	5.24825
1.86535	7.24562	2.83222
0.528173	-2.83178	-2.77526
-1.87631	-1.92462	-2.96231
-0.8051	-1.93886	3.4048
4.07545	4.29151	0.986756
-0.644539	0.937919	1.64465
-16.0774	-2.35555	7.744
7.1273	9.52785	16.0755
16.3716	3.88079	10.8125
-2.60782	-2.49127	1.72998
-0	0	0
-3.1823	-2.43432	6.92438
-0.0507517	0.00162172	7.99984
-5.76226	0.391421	1.62579
8.47092	0.91391	-5.2353
0.115194	-1.07843	1.68039
0	0	0
6.77169	-3.7053	11.6797
1.87411	-5.09093	-12.9062
-5.1709	3.53101	7.79703
-3.56728	4.50158	-12.7675
-2.68988	1.91924	9.43828
-5.59233	1.9763	0.905566
1.23581	-2.43193	-5.34401
-2.20915	7.1264	-2.88688
8.96702	13.1664	1.49648
0	0	0
0	0	-0
-8.59987	-5.09587	-0.272731
-6.76058	-7.00411	10.0617
2.12038	-8.47091	4.87316
0.949754	0.641274	-3.83233
-0	-0	0
0.0600169	0.394496	11.9934
-0.799896	0.00661994	-7.95991
7.44883	0.853426	-11.8231
2.74819	3.32244	-6.73861
0.217202	-1.77121	-0.903125
-2.28537	-2.39911	-2.24084
4.48335	-3.11767	2.48591
-0	-0	0
-8.35951	-11.045	-2.03156
-4.72148	13.6203	6.94234
-6.35832	-2.59894	-7.26755
2.85364	-7.29914	-6.21122
6.35492	8.17371	6.06675
2.37467	5.92468	4.82277
0.00162766	-1.91933	-0.5623
-0	0	0
6.32539	-3.0744	-3.81281
2.59197	-1.48974	5.20215
-3.27744	1.39142	1.82274
-4.71218	-0.575884	-6.43923
0.947669	1.27314	-3.67165
-2.04181	-5.6169	0.53047
0.334283	-0.362568	7.98479
-0.540791	0.521457	-5.95278
-1.67518	-2.54357	-7.39757
-0.265426	-1.97545	0.164741
1.19896	2.47085	2.90816
0.675177	3.01101	-5.14567
1.27933	-3.76587	0.426058
-2.56487	-0.791735	-7.53622
-0.795747	-8.22453	5.63239
2.93281	-0.150618	25.8336
0.159876	-0.964509	19.9761
-0.158554	0.296473	-5.99057
-0.704331	0.0517221	1.87116
2.05279	-5.21856	2.1337
0.776543	0.0306465	1.84284
-4.83227	8.72293	0.748105
1.79131	0.233648	-0.858264
-0.09034	-0.412444	-3.97765
-1.64043	-0.534435	-1.01161
3.32973	0.872196	-2.03768
-2.2134	-0.453468	-7.67432
-1.58799	-5.74871	-0.656197
2.79818	-0.339866	2.83808
8.45992	8.24995	-7.50787
7.36411	-0.300071	-11.9029
-2.3164	11.2648	-3.42632
-0.735284	-8.05444	-5.88094
0.16596	-0.796188	-17.9816
-3.19393	-7.52359	-5.76146
-1.54859	1.25427	-0.169348
1.61797	-1.09595	0.42552
7.0565	8.87758	-11.2869
1.00546	-1.22903	-1.21595
-2.39858	-2.89141	-1.37351
3.33113	-1.29898	-1.79338
0.64679	7.22038	3.38346
0	0	-0
-0	-0	0
0.167974	-8.32884	11.2518
0.50911	1.84803	3.51078
1.96531	0.659824	5.63047
9.60576	1.41547	2.39287
-0	-0	0
0.00578877	-0.00876036	-1.99997
-0.438493	0.050255	-13.993
3.69673	0.0686144	-4.72541
-0.960436	1.98964	5.57843
-7.61876	-0.50959	-2.38638
1.00531	-0.206386	-3.8661
-4.90066	-3.40691	0.613588
-1.23921	-1.56957	0.028846
-0	-0	-0
1.4947	-1.32658	-0.0778442
3.86455	3.09427	-23.4838
-0.116996	0.0335125	1.99629
-0.465967	-3.4285	2.00705
0.787076	1.05074	1.50879
-1.28833	-2.17657	-3.09883
-1.11807	-0.908204	1.38748
-2.77741	6.82266	-11.9054
0.534034	0.0980328	1.92489
9.03354	1.6628	3.95352
-0.167117	0.0328538	-1.99273
7.02415	-2.93433	-2.45988
-1.37436	1.00709	7.81645
-2.15172	0.602088	3.31777
-1.06452	-0.984467	-1.37754
-0.0216501	0.0571822	-5.99969
2.71162	2.86516	-9.18901
9.91481	-0.988676	-12.5187
-0.325716	5.16565	13.0081
-0.687018	0.886475	1.65595
4.7884	-5.11776	-3.85743
0	-0	-0
-0.672071	1.88345	-0.0304102
11.5806	-2.96907	-1.03655
-1.87618	0.724731	5.65285
0.744513	-2.6257	-5.34335
-4.2438	-4.04787	-1.26687
3.57981	-2.42079	-4.1623
-12.4998	-4.98633	-3.85894
-12.3268	5.85947	-8.34966
-1.64239	0.905883	3.53298
-8.22543	-12.9032	4.67434
1.27751	1.27523	-0.861251
-1.74163	0.369142	3.58196
0.0195404	0.963248	1.75265
0.701132	0.495924	7.95377
2.51999	-10.0475	-6.05788
-3.83614	-16.0442	-7.20182
-10.5925	-5.05231	-10.8754
0	-0	0
3.70284	1.29843	-0.776577
0.190547	-0.255129	-7.99366
2.3394	-1.04336	-9.66636
-0.0950066	-0.809359	1.82645
1.24001	0.85436	-5.80796
3.70298	-0.449871	1.44415
-4.65741	-5.67697	3.17499
-0	0	0
-1.67403	-0.779107	0.768518
-4.41554	5.03171	9.95916
-4.50023	0.665806	3.91212
-12.9218	7.5309	-5.68442
-1.22585	-0.84165	1.33751
3.59491	-19.4839	2.73042
1.1327	-0.736923	11.9237
-2.92634	-2.08849	-1.75349
-0	-0	0
0.136926	-0.760375	1.84474
0.701039	-7.7048	2.03582
1.55233	-0.891583	-5.72672
0.376576	-2.42166	-13.7838
0.0744392	6.38472	10.1602
0	-0	-0
-2.0126	-1.19306	-3.24439
-0.170055	-0.642577	-1.88631
-6.10838	-3.93854	-11.9656
5.81657	2.4346	-4.92344
0.763333	-1.68089	0.769376
0.650252	5.96328	0.128233
1.95792	-1.44553	-7.62083
-2.5008	-11.6572	1.36198
-6.89186	-1.44491	3.79664
0.351354	-0.342099	9.98797
0	-0	0
20.0516	0.0762486	13.1881
-1.82138	-0.0436316	0.825024
-0.451125	0.465816	-7.97368
-2.85782	0.796515	5.21521
6.52558	5.02503	11.321
1.08332	0.463169	1.61614
-0.0182259	0.026188	-3.99987
0	0	-0
-0.229502	-6.88488	4.06765
-9.44095	2.0358	7.12207
-10.1607	-2.00343	-9.42056
0.213936	-1.1936	-3.81176
-0	0	0
9.35681	-0.44549	3.50023
1.2474	3.64353	-1.08106
0	-0	0
-3.2029	3.15895	-6.61532
5.24227	-2.60757	-1.31116
-3.57883	-1.39049	-1.12185
2.44549	-4.10338	3.63068
-0.0468129	0.550885	1.92207
7.24341	-0.899239	-3.27482
0.44211	-0.579513	9.9734
9.76349	-3.24169	-9.49556
-3.78106	1.04105	-0.787282
2.40615	-12.0889	-6.63846
0.481684	-0.715629	-1.8044
0.242486	-1.66494	3.62894
-0.580477	-0.0814682	1.91217
0.220449	0.0292025	5.99588
-4.77772	1.35967	-17.301
3.4763	-1.35923	-7.07586
-0.559954	1.87422	-7.75717
-0.71795	0.797139	-1.68793
0.0451756	-0.228954	1.98634
5.15103	1.09523	2.8753
2.05491	0.954814	3.29631
-0.266129	-3.2897	-5.01069
0	0	0
0.55049	-1.87001	-0.447257
4.87127	-3.26367	-8.10057
-3.71281	-1.05891	-1.04584
-0.39256	-0.889138	-1.74795
0	0	-0
-9.57896	-6.02273	3.99628
0	0	-0
-0	0	0
0.811478	2.16131	5.53807
-5.35652	-8.36837	-1.1305
2.79031	2.192	1.84643
3.64362	4.86879	-10.345
7.11673	1.58053	6.84501
0.0483673	0.0083913	-3.9997
2.36564	-2.21213	-2.34738
2.16321	-2.92909	1.65558
-0	0	-0
1.82418	2.15701	7.48463
5.965	0.0258234	0.646621
0.636046	-0.841136	-11.9536
-0.0397608	0.26365	1.98215
1.43535	2.28577	11.6925
1.51972	-1.28668	0.186771
-2.98774	2.19872	-7.08795
2.22878	5.33198	8.16104
-0.797233	-1.68084	3.54107
7.63103	-7.17836	-14.6369
-0.564544	1.29193	-1.41853
-3.58104	-1.86211	-4.43945
2.45345	-2.69111	-1.65485
-0	-0	0
1.9719	0.0812751	-0.324066
-3.32573	-1.32524	1.78417
-2.86065	-2.52575	1.19886
9.02594	-2.05751	7.63538
6.37343	3.62932	6.79761
-0.135715	-1.17955	7.9114
-6.05322	-3.83275	3.55928
1.79963	-0.871806	0.0357396
-0	0	0
0.93666	9.75425	1.99431
-1.1982	-4.45664	-6.53473
-0.331	-2.76794	-2.86862
-0.601893	0.619545	7.95323
-3.58451	-1.47862	0.982331
0	-0	-0
6.72338	4.14737	-1.2631
-7.24586	6.81184	-1.04706
-3.74262	1.91954	-11.2387
2.97754	-13.6734	-0.416106
6.59144	-3.60743	-2.7458
-0.632872	-1.05622	7.90467
-1.31595	-0.346336	3.76143
-0.402905	0.973516	-5.90677
0.261946	-0.198239	9.9946
-1.34268	6.88389	-3.84829
-1.92204	-6.74132	-12.1186
-0.562276	-0.210447	-21.9918
-0.418673	0.48678	-5.96555
0.64881	3.9439	0.157207
-2.56155	0.310163	3.05651
-9.63342	5.42189	-8.59071
0.232494	-4.14481	-4.33203
-2.67396	5.323	0.718062
-7.64151	8.66478	3.24482
-6.58456	-9.23812	3.91161
-8.7043	-9.13019	12.8404
3.2282	1.9617	7.05198
1.08095	-3.83079	0.395666
-8.01407	-2.28965	8.6332
1.01297	-2.05196	-13.8117
0.863943	3.10741	2.36593
-0.701801	1.52323	-1.08961
4.8335	-10.32	-3.7596
4.6203	-0.185232	-3.82342
-3.72204	0.566934	-1.35094
-0	0	0
1.3614	13.9702	11.2686
2.87147	-0.248374	7.46277
0.794942	-1.75744	7.76399
-3.78766	-2.85194	11.0236
-0.328791	0.428911	1.9256
-1.12705	-8.31857	-5.43426
0.879151	1.62141	-0.773384
-0.417585	-2.99907	5.17988
-8.98952	1.24527	-4.19975
-0	-0	0
-11.4408	3.53561	-0.779212
2.53282	-1.14986	-21.8234
0.451933	1.24634	-5.8517
2.0672	7.7195	-0.368723
-0.896131	1.87696	-11.8184
1.80363	-0.182587	0.844734
1.38125	0.343204	5.82875
0.570287	1.8336	-0.559179
-9.12308	1.47484	-3.82024
6.81272	-12.0853	-19.584
1.37098	12.2136	-13.151
3.79272	-5.94258	-3.78167
-0.244279	-0.790283	-1.82093
-11.68	9.32504	5.71157
0.772828	-0.0930886	-1.8423
3.93229	-11.2529	-1.38168
2.34854	-1.26781	5.37373
-1.47558	2.46428	-2.78388
-3.13973	8.41583	4.39499
1.5398	-3.61045	-4.53802
14.6843	-7.79014	-6.90543
-1.01509	-3.79247	0.765989
-6.30853	5.18369	5.77337
2.19221	-2.97943	7.09346
7.519	2.65583	-0.641236
0	-0	0
-18.7582	13.388	6.7001
1.42436	2.61849	9.5454
-3.5805	-1.62964	-0.724061
3.32515	-7.71833	5.41947
2.93259	-11.0094	3.76741
0.317001	6.46376	4.70312
0	-0	0
5.89253	1.574	-5.17693
-3.9269	-0.759126	-6.92843
-5.62878	-14.9738	0.31818
0.0135937	-0.0422276	-1.99951
1.42328	-0.205476	-17.9425
-0.0325847	0.738746	1.85828
-5.96088	6.40608	4.84046
-0.257136	0.0480758	-11.9971
-9.15175	-12.7563	-12.3904
-0.0424282	0.0836523	7.99945
2.77702	2.44667	-4.72249
-1.02047	0.837895	-13.9376
3.84234	6.39987	6.65417
0.369644	1.76457	0.865821
1.07679	-1.23934	-1.14217
-0.664982	-0.447358	3.91889
0	0	-0
0	-0	0
4.34574	6.33378	-11.7046
-0.379963	-1.56776	3.66029
3.06842	-1.25681	2.23724
3.77224	-0.958838	-0.922397
3.60421	5.92041	3.99481
-1.83549	5.27861	5.72426
-2.20639	2.54701	-2.15513
4.33575	-3.8017	1.65781
5.08303	-6.04974	-9.03125
2.91301	4.79175	8.2797
4.48377	-2.46926	-6.14806
2.84438	-5.04839	-17.0418
7.85185	-6.08405	1.15444
-1.52829	2.61879	-11.6106
-0.511773	6.67333	-12.2965
1.33635	-0.111655	9.90968
0.504661	-1.93127	0.124602
2.60418	0.757807	-7.52622
-2.02315	4.37367	6.38576
-5.50848	-5.51203	-11.6307
-12.8883	-7.77856	13.1676
0.130092	-0.355897	-7.99102
-1.00125	0.783057	-3.79267
3.83759	-1.01489	0.492855
-10.4676	0.413057	12.0937
0.576137	-0.517603	-13.9786
0	0	-0
3.68085	6.90217	1.67673
0.667439	1.61612	3.59759
4.15449	-3.51121	-2.53211
3.8189	0.729638	0.940002
-0.73139	-0.63062	3.88167
-0.400805	0.736927	1.81557
0.252703	0.678391	-5.95617
-4.39289	6.60773	-1.02005
-2.87823	-2.87644	6.88781
0	-0	-0
0.945671	-0.549959	11.95
-7.60155	4.32711	10.9313
2.27698	-0.218638	5.54685
-0.625867	-0.433031	-1.84953
-6.49842	-16.3854	9.44926
9.21204	7.95271	-6.92046
1.72592	-0.735298	0.693196
3.89961	-1.34851	-6.8538
-3.2616	1.12554	-4.90868
0.74162	1.79758	-0.467664
0	-0	0
-0.458139	0.0394098	1.94642
-4.81564	1.6852	-3.15749
0.0380917	0.050474	1.999
-2.18533	-0.428312	-5.57143
0.411655	-0.543819	3.94142
0.197936	-1.8943	-0.610282
-1.8603	3.54105	0.016368
10.718	2.72955	14.2012
-2.02927	2.58077	-7.29532
3.58058	-0.114357	-1.77943
-4.56161	-1.52322	-3.58768
-5.95232	-12.4202	2.51167
3.10909	-0.783946	2.39144
-5.09479	8.36771	2.00614
-2.7008	-15.4542	3.14206
0	-0	0
1.71241	-3.60811	0.221761
5.165	-5.23861	-6.77345
-0.417668	-1.13465	-5.87691
12.8498	4.84436	2.72292
-0.849259	0.254633	-3.9005
-5.20968	-13.9166	-5.93201
-0.199453	1.20497	-1.58375
1.94364	-1.24833	-7.65924
1.50237	2.59851	5.19525
-3.83389	-3.62893	2.85169
-0.392724	-2.93873	7.43032
-5.87647	-0.433197	-1.13113
-0	0	0
-3.09291	15.6982	-0.0327272
4.69671	2.96663	-10.6367
0	0	0
7.57639	4.57233	4.65748
5.00001	19.0694	3.36987
-5.06706	-13.1333	-7.60537
3.05671	0.207071	-2.5717
-1.1043	-1.6357	0.324052
0.0303105	0.97633	-3.8789
-0.34345	-1.79123	-0.820684
-3.82051	-6.00988	-3.64486
0	0	-0
-0.0962456	0.042855	1.99722
-0.750961	-1.23505	1.38228
0.0591055	-0.19154	-7.99749
-0.871066	-1.95272	-13.8358
0.653753	0.998333	-3.81784
-0	-0	-0
-3.30561	6.95162	6.3834
9.10336	5.62279	-11.8959
-2.10632	-22.3408	-13.1322
1.10336	0.05197	-3.84446
-0.515403	-5.69315	-1.82275
1.03085	9.42115	12.8911
0.445566	1.25765	-13.9363
-6.66669	1.9262	-3.98058
-0	-0	-0
6.71492	12.0711	2.28001
-0.295587	0.040627	-3.98886
0	0	-0
-5.23513	7.24537	10.7749
0.611577	-0.266198	9.97773
-0	0	-0
1.23241	9.67829	-2.1936
3.42689	3.8322	-8.57733
6.50396	1.3448	16.7299
-4.8771	-8.60599	1.46657
-7.63626	-4.58084	4.5501
-0.552323	-0.228747	-5.97014
0.360459	-1.98563	-3.4536
-12.3097	-4.12237	-12.469
4.90284	7.99722	-7.48376
-1.17845	0.725199	1.44407
3.85333	3.34153	-6.16328
-2.92475	-2.55917	-0.946828
-0.934887	-0.391847	3.86942
3.65565	3.77069	2.9014
17.0548	-1.86767	-5.44487
-1.83821	-0.780521	0.108465
9.05542	-9.22852	9.42517
-1.31512	3.61416	4.60524
-5.47651	4.94793	22.8369
0	0	0
8.1223	-9.46988	-6.35213
0.050492	-1.61379	-1.18031
0.785765	1.80624	-3.48139
-6.05877	-2.44481	12.382
-0.248792	0.0878745	-7.99565
0.156087	0.119517	5.99678
-1.52579	3.20197	1.84915
-0	-0	0
0.0414256	-1.33656	1.48725
3.66935	-1.57574	0.229995
-1.73069	0.523331	-0.85488
-10.0675	1.98599	6.22098
-1.49539	-2.84457	-2.38165
-0.502836	0.257583	-5.97334
2.68352	11.4525	10.8461
7.6086	5.4407	-3.53667
0.440257	0.967057	7.92912
-1.2733	0.351805	3.77557
-4.287	-3.97111	-8.11492
0.109566	0.735204	-7.96539
7.93686	-7.90286	-8.39948
1.3267	4.27133	11.1353
-0.855264	6.69704	4.29164
-4.89921	0.824229	-3.36428
6.88757	-0.561907	4.03059
-1.01406	-0.942602	1.44332
-0	0	-0
3.32535	1.76969	-4.67014
-2.95755	11.6286	0.166363
-0.855419	0.864287	3.81068
2.40517	0.958276	11.7174
-4.54902	-7.36118	8.31381
0.372652	1.51575	-9.87743
-0	-0	-0
3.32598	0.0873969	-4.99302
2.59338	-6.32363	-7.29973
-9.71955	-1.63135	-12.6043
0.155668	-1.83917	-0.770213
0	-0	-0
7.3317	20.7237	-9.63204
-0	0	-0
-0	0	-0
0.829224	1.33779	-3.67732
-3.4061	1.20643	1.71551
-3.83426	-2.75296	-11.0327
-0	-0	0
0.780918	-4.39452	4.00978
0.592038	0.120262	1.90657
6.27763	-7.59404	-1.70933
-0	-0	-0
2.25361	-0.043115	3.30445
7.59684	-9.92213	15.6154
0.747445	0.106114	-3.92811
-14.8076	-5.86355	-1.5341
-7.47636	-2.83496	-0.258935
-0.906866	5.10085	3.02637
9.61033	1.68535	-2.19113
3.03674	-2.58282	-0.327474
2.39386	-4.22526	-3.52372
0.52872	-0.799628	1.75529
-3.05517	0.342428	5.15254
-2.94463	-9.00292	3.20571
4.03427	-3.30128	-12.9933
0	-0	-0
5.20429	13.4655	-10.7515
-0	-0	-0
-13.6639	2.98714	-0.611812
1.83762	3.39853	-4.59055
0.131368	0.0665734	11.9991
5.34948	7.43989	10.5845
-8.17508	5.32075	-2.20402
2.53652	4.54218	2.98909
0.480994	-1.04177	9.93395
0.817152	1.08141	3.76335
0.0678004	3.82818	1.15778
-3.88951	-0.335714	0.871204
-5.68193	-5.08375	-2.42305
-1.23792	-5.05329	8.54001
14.3505	-4.91106	-21.1174
12.8724	5.46513	-0.658244
3.16348	-4.83344	-10.5181
-6.84021	-5.11522	-13.5295
-1.79712	0.347303	-0.806059
6.33866	-6.45787	-4.25646
-3.05582	-0.459205	-7.3791
3.36869	-0.997843	-11.4742
-1.1267	-10.4974	5.70389
-0.228797	0.0903796	-1.98481
-20.4714	6.94918	4.07785
0	0	0
27.3038	16.0674	-4.51032
1.7961	-0.756937	0.448417
-0.0109322	0.113225	3.99838
-0	0	0
3.50432	-3.54093	-8.67073
11.4948	16.3454	-0.835173
1.83415	-0.760738	-0.239115
-10.0947	-11.3704	4.9811
-0.655317	-7.83105	1.49843
0	-0	-0
-1.10315	1.0274	-5.80754
-0.490142	1.03833	1.63757
0.279719	0.656426	-9.97451
1.02971	-0.565569	1.61859
-0.225674	-0.347715	3.97846
4.15151	0.907307	4.23577
4.59624	4.19965	-21.1007
9.88753	5.75322	-8.07077
13.1833	6.45067	21.4614
-0	-0	0
0.315529	-0.590911	1.88448
0.49559	0.908355	-1.71151
-2.27807	-0.082214	-9.73672
-1.22922	-0.62837	-3.75422
0.922627	1.15555	-3.71665
5.24657	-4.20009	-16.6983
10.6797	-11.7125	2.18212
6.43659	4.85302	5.91765
0	-0	-0
-1.25933	2.32106	7.55161
3.30903	-0.136474	-5.00317
3.0751	-1.90232	-4.788
-0.480279	0.174865	-1.93359
-0	-0	0
-0.884311	1.22477	3.70377
0.310955	1.07327	-9.93737
-1.55752	-0.517293	3.64781
-7.53572	-2.64088	-0.488503
1.58975	-1.21325	0.0269146
0.00960822	-0.333777	-3.98604
2.33057	5.84453	4.94063
2.72263	-0.407666	2.90191
12.1905	-3.18319	9.86196
-0.094965	-0.844756	1.81035
1.20402	-0.64904	-3.75887
8.58357	-5.12872	-6.63465
1.21042	-0.294407	1.56467
-3.48382	7.7132	-13.5783
0.350865	1.5713	1.18656
1.95932	-0.373499	-0.146887
0	-0	-0
-4.20748	-1.61767	-6.6091
-0.0194485	-0.11388	-1.99666
-5.2343	-0.626104	2.86533
1.15045	3.14774	-4.97676
-3.7501	0.933877	-13.456
-1.93434	0.198654	-0.467817
9.39822	-0.0435916	3.41637
-9.45538	4.91982	-5.51282
0.237283	-1.00611	-1.71214
-4.21172	-5.96561	-6.83175
5.17774	3.01487	0.318785
1.97868	6.77576	-3.76483
1.81375	0.353635	-0.76503
-0	0	0
-7.3432	1.83132	-2.593
-0.720285	-1.05427	1.53939
4.84844	1.92117	-2.96678
-1.41845	3.23317	-1.88006
5.70353	-1.86271	-0.00785007
-0.728454	-0.84962	5.8947
0.184641	-0.154105	-1.98549
4.32059	19.1409	3.86773
2.25812	4.55952	-6.17347
-1.62585	1.89564	-9.68314
-1.7441	-0.769721	-0.604676
5.95306	5.23469	1.07659
-9.10042	-2.49282	3.31184
-2.71715	-4.28638	3.20063
2.87031	3.81976	3.62915
-1.66018	3.2068	-4.79168
-0	-0	-0
-2.48425	17.5234	9.31441
0.00812742	0.135857	11.9992
-5.0737	1.79234	10.7259
0	-0	0
-5.22663	-1.02762	-2.76158
-0.576545	-0.348054	-5.96208
3.81546	4.25857	-1.81849
-0.571449	-0.290506	-1.89448
-0.402068	13.977	14.2997
1.72795	2.81215	-2.25964
-0.635962	-3.99344	-11.2981
-0.971411	0.490237	1.6781
0.378858	3.00841	5.17745
-1.35631	7.55032	2.27006
-0	0	0
1.96648	0.344276	-0.120142
7.2027	6.92829	-0.346272
0.0752443	0.0993847	-3.99806
0.296144	2.22786	-11.7877
0	-0	-0
0.146787	0.24946	-1.97894
-0.588247	0.425915	-5.95588
17.5554	3.61359	-1.65781
1.09624	1.02106	-3.70887
-9.43203	0.419108	10.3374
0	0	-0
-0.515659	7.48518	-6.61106
-3.66683	1.60802	-4.46863
-1.72006	0.599501	-3.56118
-0.127139	-4.07019	-13.3947
1.56329	-1.19119	-0.370413
1.80297	-3.16724	1.6486
1.38523	9.5074	-2.77318
1.64993	2.79554	-2.33724
0.886307	0.973314	7.89095
21.0546	-7.90362	-13.0476
0	0	0
-0.193041	0.0967791	1.98831
-0.325441	-1.73688	9.84263
1.53776	1.21077	-0.411476
1.08697	-0.516889	19.9638
4.43442	2.1827	3.40173
-7.11214	1.44716	11.9718
-0.633708	0.121108	9.97917
-0.347646	-0.406797	1.92709
-0.89123	4.9786	-3.22789
-2.52018	0.124648	-3.10374
2.48209	-5.41988	0.681275
-4.97599	-0.848925	3.24328
1.42655	-2.17329	-3.04003
1.19822	-2.19011	13.7756
